,carbon,path,site,rotation,patch size,site_index
1830,8.217899059577265,patches/Nestor Macias RGB_0_1830.png,Nestor Macias RGB,0,224,"(27, 21)"
1831,7.4550547505906595,patches/Nestor Macias RGB_0_1831.png,Nestor Macias RGB,0,224,"(27, 22)"
1832,6.0292776141845446,patches/Nestor Macias RGB_0_1832.png,Nestor Macias RGB,0,224,"(27, 23)"
1833,4.9281818939954665,patches/Nestor Macias RGB_0_1833.png,Nestor Macias RGB,0,224,"(27, 24)"
1834,4.93878283926135,patches/Nestor Macias RGB_0_1834.png,Nestor Macias RGB,0,224,"(27, 25)"
1835,5.929066245377237,patches/Nestor Macias RGB_0_1835.png,Nestor Macias RGB,0,224,"(27, 26)"
1836,7.216467975767418,patches/Nestor Macias RGB_0_1836.png,Nestor Macias RGB,0,224,"(27, 27)"
1837,8.410617232348761,patches/Nestor Macias RGB_0_1837.png,Nestor Macias RGB,0,224,"(27, 28)"
1838,9.416171154084259,patches/Nestor Macias RGB_0_1838.png,Nestor Macias RGB,0,224,"(27, 29)"
1839,9.91718486559899,patches/Nestor Macias RGB_0_1839.png,Nestor Macias RGB,0,224,"(27, 30)"
1840,9.643760168222524,patches/Nestor Macias RGB_0_1840.png,Nestor Macias RGB,0,224,"(27, 31)"
1841,8.770820325528643,patches/Nestor Macias RGB_0_1841.png,Nestor Macias RGB,0,224,"(27, 32)"
1842,7.647263149114356,patches/Nestor Macias RGB_0_1842.png,Nestor Macias RGB,0,224,"(27, 33)"
1843,6.718662227914994,patches/Nestor Macias RGB_0_1843.png,Nestor Macias RGB,0,224,"(27, 34)"
1844,6.527381246261657,patches/Nestor Macias RGB_0_1844.png,Nestor Macias RGB,0,224,"(27, 35)"
1845,7.073154051766652,patches/Nestor Macias RGB_0_1845.png,Nestor Macias RGB,0,224,"(27, 36)"
1846,7.687534686927861,patches/Nestor Macias RGB_0_1846.png,Nestor Macias RGB,0,224,"(27, 37)"
1847,7.909085622884183,patches/Nestor Macias RGB_0_1847.png,Nestor Macias RGB,0,224,"(27, 38)"
1848,7.758984778276131,patches/Nestor Macias RGB_0_1848.png,Nestor Macias RGB,0,224,"(27, 39)"
1849,7.444900325280415,patches/Nestor Macias RGB_0_1849.png,Nestor Macias RGB,0,224,"(27, 40)"
1850,7.338220582648552,patches/Nestor Macias RGB_0_1850.png,Nestor Macias RGB,0,224,"(27, 41)"
1851,7.592935493107052,patches/Nestor Macias RGB_0_1851.png,Nestor Macias RGB,0,224,"(27, 42)"
1852,8.045986498669576,patches/Nestor Macias RGB_0_1852.png,Nestor Macias RGB,0,224,"(27, 43)"
1853,8.81147963223537,patches/Nestor Macias RGB_0_1853.png,Nestor Macias RGB,0,224,"(27, 44)"
1854,10.171769419410861,patches/Nestor Macias RGB_0_1854.png,Nestor Macias RGB,0,224,"(27, 45)"
1855,11.516418617658484,patches/Nestor Macias RGB_0_1855.png,Nestor Macias RGB,0,224,"(27, 46)"
1856,11.535607338361597,patches/Nestor Macias RGB_0_1856.png,Nestor Macias RGB,0,224,"(27, 47)"
1857,10.041356004641472,patches/Nestor Macias RGB_0_1857.png,Nestor Macias RGB,0,224,"(27, 48)"
1858,7.934722884738769,patches/Nestor Macias RGB_0_1858.png,Nestor Macias RGB,0,224,"(27, 49)"
1859,5.683757296617558,patches/Nestor Macias RGB_0_1859.png,Nestor Macias RGB,0,224,"(27, 50)"
1860,3.4957972589703044,patches/Nestor Macias RGB_0_1860.png,Nestor Macias RGB,0,224,"(27, 51)"
1893,3.9320157633879864,patches/Nestor Macias RGB_0_1893.png,Nestor Macias RGB,0,224,"(28, 17)"
1894,5.433501648620364,patches/Nestor Macias RGB_0_1894.png,Nestor Macias RGB,0,224,"(28, 18)"
1895,7.443258100594302,patches/Nestor Macias RGB_0_1895.png,Nestor Macias RGB,0,224,"(28, 19)"
1896,8.745120744174512,patches/Nestor Macias RGB_0_1896.png,Nestor Macias RGB,0,224,"(28, 20)"
1897,8.454360744882235,patches/Nestor Macias RGB_0_1897.png,Nestor Macias RGB,0,224,"(28, 21)"
1898,7.033713120669521,patches/Nestor Macias RGB_0_1898.png,Nestor Macias RGB,0,224,"(28, 22)"
1899,5.639280056788322,patches/Nestor Macias RGB_0_1899.png,Nestor Macias RGB,0,224,"(28, 23)"
1900,5.097670176827211,patches/Nestor Macias RGB_0_1900.png,Nestor Macias RGB,0,224,"(28, 24)"
1901,5.552212373931736,patches/Nestor Macias RGB_0_1901.png,Nestor Macias RGB,0,224,"(28, 25)"
1902,6.560581275777278,patches/Nestor Macias RGB_0_1902.png,Nestor Macias RGB,0,224,"(28, 26)"
1903,7.5426723231929165,patches/Nestor Macias RGB_0_1903.png,Nestor Macias RGB,0,224,"(28, 27)"
1904,8.321871519616169,patches/Nestor Macias RGB_0_1904.png,Nestor Macias RGB,0,224,"(28, 28)"
1905,8.98740535807919,patches/Nestor Macias RGB_0_1905.png,Nestor Macias RGB,0,224,"(28, 29)"
1906,9.33063160003475,patches/Nestor Macias RGB_0_1906.png,Nestor Macias RGB,0,224,"(28, 30)"
1907,8.976377240903052,patches/Nestor Macias RGB_0_1907.png,Nestor Macias RGB,0,224,"(28, 31)"
1908,7.91241919330676,patches/Nestor Macias RGB_0_1908.png,Nestor Macias RGB,0,224,"(28, 32)"
1909,6.673366112145277,patches/Nestor Macias RGB_0_1909.png,Nestor Macias RGB,0,224,"(28, 33)"
1910,6.157684775354441,patches/Nestor Macias RGB_0_1910.png,Nestor Macias RGB,0,224,"(28, 34)"
1911,6.8222462075457075,patches/Nestor Macias RGB_0_1911.png,Nestor Macias RGB,0,224,"(28, 35)"
1912,7.923340018214851,patches/Nestor Macias RGB_0_1912.png,Nestor Macias RGB,0,224,"(28, 36)"
1913,8.328008284682522,patches/Nestor Macias RGB_0_1913.png,Nestor Macias RGB,0,224,"(28, 37)"
1914,7.890902089491739,patches/Nestor Macias RGB_0_1914.png,Nestor Macias RGB,0,224,"(28, 38)"
1915,7.2841687277152705,patches/Nestor Macias RGB_0_1915.png,Nestor Macias RGB,0,224,"(28, 39)"
1916,7.081516851304646,patches/Nestor Macias RGB_0_1916.png,Nestor Macias RGB,0,224,"(28, 40)"
1917,7.345430309307665,patches/Nestor Macias RGB_0_1917.png,Nestor Macias RGB,0,224,"(28, 41)"
1918,7.7522807339923485,patches/Nestor Macias RGB_0_1918.png,Nestor Macias RGB,0,224,"(28, 42)"
1919,8.191355476947612,patches/Nestor Macias RGB_0_1919.png,Nestor Macias RGB,0,224,"(28, 43)"
1920,8.97068569043285,patches/Nestor Macias RGB_0_1920.png,Nestor Macias RGB,0,224,"(28, 44)"
1921,10.260282267387707,patches/Nestor Macias RGB_0_1921.png,Nestor Macias RGB,0,224,"(28, 45)"
1922,11.321715805657801,patches/Nestor Macias RGB_0_1922.png,Nestor Macias RGB,0,224,"(28, 46)"
1923,11.063153247376354,patches/Nestor Macias RGB_0_1923.png,Nestor Macias RGB,0,224,"(28, 47)"
1924,9.533069538980511,patches/Nestor Macias RGB_0_1924.png,Nestor Macias RGB,0,224,"(28, 48)"
1925,7.463581797995175,patches/Nestor Macias RGB_0_1925.png,Nestor Macias RGB,0,224,"(28, 49)"
1926,5.225077784143009,patches/Nestor Macias RGB_0_1926.png,Nestor Macias RGB,0,224,"(28, 50)"
1927,3.1651992876065878,patches/Nestor Macias RGB_0_1927.png,Nestor Macias RGB,0,224,"(28, 51)"
1958,4.362524138491088,patches/Nestor Macias RGB_0_1958.png,Nestor Macias RGB,0,224,"(29, 15)"
1959,4.427927772376727,patches/Nestor Macias RGB_0_1959.png,Nestor Macias RGB,0,224,"(29, 16)"
1960,5.1089793191797295,patches/Nestor Macias RGB_0_1960.png,Nestor Macias RGB,0,224,"(29, 17)"
1961,6.668553572432557,patches/Nestor Macias RGB_0_1961.png,Nestor Macias RGB,0,224,"(29, 18)"
1962,8.466125821909838,patches/Nestor Macias RGB_0_1962.png,Nestor Macias RGB,0,224,"(29, 19)"
1963,9.1874255952454,patches/Nestor Macias RGB_0_1963.png,Nestor Macias RGB,0,224,"(29, 20)"
1964,8.29723705367721,patches/Nestor Macias RGB_0_1964.png,Nestor Macias RGB,0,224,"(29, 21)"
1965,6.798904442055202,patches/Nestor Macias RGB_0_1965.png,Nestor Macias RGB,0,224,"(29, 22)"
1966,5.910037154539659,patches/Nestor Macias RGB_0_1966.png,Nestor Macias RGB,0,224,"(29, 23)"
1967,5.890734621450738,patches/Nestor Macias RGB_0_1967.png,Nestor Macias RGB,0,224,"(29, 24)"
1968,6.3253820808650945,patches/Nestor Macias RGB_0_1968.png,Nestor Macias RGB,0,224,"(29, 25)"
1969,6.792096881863052,patches/Nestor Macias RGB_0_1969.png,Nestor Macias RGB,0,224,"(29, 26)"
1970,7.104775605299138,patches/Nestor Macias RGB_0_1970.png,Nestor Macias RGB,0,224,"(29, 27)"
1971,7.315756951376228,patches/Nestor Macias RGB_0_1971.png,Nestor Macias RGB,0,224,"(29, 28)"
1972,7.499567441758049,patches/Nestor Macias RGB_0_1972.png,Nestor Macias RGB,0,224,"(29, 29)"
1973,7.490566100369106,patches/Nestor Macias RGB_0_1973.png,Nestor Macias RGB,0,224,"(29, 30)"
1974,7.02478855393653,patches/Nestor Macias RGB_0_1974.png,Nestor Macias RGB,0,224,"(29, 31)"
1975,6.129975102357777,patches/Nestor Macias RGB_0_1975.png,Nestor Macias RGB,0,224,"(29, 32)"
1976,5.419110645399664,patches/Nestor Macias RGB_0_1976.png,Nestor Macias RGB,0,224,"(29, 33)"
1977,5.774821798472057,patches/Nestor Macias RGB_0_1977.png,Nestor Macias RGB,0,224,"(29, 34)"
1978,7.22284151235176,patches/Nestor Macias RGB_0_1978.png,Nestor Macias RGB,0,224,"(29, 35)"
1979,8.546521221243005,patches/Nestor Macias RGB_0_1979.png,Nestor Macias RGB,0,224,"(29, 36)"
1980,8.677313641710482,patches/Nestor Macias RGB_0_1980.png,Nestor Macias RGB,0,224,"(29, 37)"
1981,7.905055751409959,patches/Nestor Macias RGB_0_1981.png,Nestor Macias RGB,0,224,"(29, 38)"
1982,7.299330723316367,patches/Nestor Macias RGB_0_1982.png,Nestor Macias RGB,0,224,"(29, 39)"
1983,7.45134525281466,patches/Nestor Macias RGB_0_1983.png,Nestor Macias RGB,0,224,"(29, 40)"
1984,7.920575548731781,patches/Nestor Macias RGB_0_1984.png,Nestor Macias RGB,0,224,"(29, 41)"
1985,8.117070685598403,patches/Nestor Macias RGB_0_1985.png,Nestor Macias RGB,0,224,"(29, 42)"
1986,8.27486927986004,patches/Nestor Macias RGB_0_1986.png,Nestor Macias RGB,0,224,"(29, 43)"
1987,8.850870275075348,patches/Nestor Macias RGB_0_1987.png,Nestor Macias RGB,0,224,"(29, 44)"
1988,9.688907030312375,patches/Nestor Macias RGB_0_1988.png,Nestor Macias RGB,0,224,"(29, 45)"
1989,9.948364349096806,patches/Nestor Macias RGB_0_1989.png,Nestor Macias RGB,0,224,"(29, 46)"
1990,9.015631683496048,patches/Nestor Macias RGB_0_1990.png,Nestor Macias RGB,0,224,"(29, 47)"
1991,7.297736639173998,patches/Nestor Macias RGB_0_1991.png,Nestor Macias RGB,0,224,"(29, 48)"
1992,5.396168816257365,patches/Nestor Macias RGB_0_1992.png,Nestor Macias RGB,0,224,"(29, 49)"
1993,3.5817201284704567,patches/Nestor Macias RGB_0_1993.png,Nestor Macias RGB,0,224,"(29, 50)"
1994,2.1169501250191516,patches/Nestor Macias RGB_0_1994.png,Nestor Macias RGB,0,224,"(29, 51)"
2022,4.063399122361522,patches/Nestor Macias RGB_0_2022.png,Nestor Macias RGB,0,224,"(30, 12)"
2023,4.5619538807122275,patches/Nestor Macias RGB_0_2023.png,Nestor Macias RGB,0,224,"(30, 13)"
2024,4.9118370045122015,patches/Nestor Macias RGB_0_2024.png,Nestor Macias RGB,0,224,"(30, 14)"
2025,5.059570585945975,patches/Nestor Macias RGB_0_2025.png,Nestor Macias RGB,0,224,"(30, 15)"
2026,5.37946264930428,patches/Nestor Macias RGB_0_2026.png,Nestor Macias RGB,0,224,"(30, 16)"
2027,6.262357413453911,patches/Nestor Macias RGB_0_2027.png,Nestor Macias RGB,0,224,"(30, 17)"
2028,7.613676252684223,patches/Nestor Macias RGB_0_2028.png,Nestor Macias RGB,0,224,"(30, 18)"
2029,8.81656430958394,patches/Nestor Macias RGB_0_2029.png,Nestor Macias RGB,0,224,"(30, 19)"
2030,9.051794658224434,patches/Nestor Macias RGB_0_2030.png,Nestor Macias RGB,0,224,"(30, 20)"
2031,8.23102574833112,patches/Nestor Macias RGB_0_2031.png,Nestor Macias RGB,0,224,"(30, 21)"
2032,7.248980646546266,patches/Nestor Macias RGB_0_2032.png,Nestor Macias RGB,0,224,"(30, 22)"
2033,6.828468179391902,patches/Nestor Macias RGB_0_2033.png,Nestor Macias RGB,0,224,"(30, 23)"
2034,6.782476485114252,patches/Nestor Macias RGB_0_2034.png,Nestor Macias RGB,0,224,"(30, 24)"
2035,6.632877895674843,patches/Nestor Macias RGB_0_2035.png,Nestor Macias RGB,0,224,"(30, 25)"
2036,6.339857811890301,patches/Nestor Macias RGB_0_2036.png,Nestor Macias RGB,0,224,"(30, 26)"
2037,6.146173424758102,patches/Nestor Macias RGB_0_2037.png,Nestor Macias RGB,0,224,"(30, 27)"
2038,6.151398964242224,patches/Nestor Macias RGB_0_2038.png,Nestor Macias RGB,0,224,"(30, 28)"
2039,6.170306273579125,patches/Nestor Macias RGB_0_2039.png,Nestor Macias RGB,0,224,"(30, 29)"
2040,5.912911896616757,patches/Nestor Macias RGB_0_2040.png,Nestor Macias RGB,0,224,"(30, 30)"
2041,5.313570796261507,patches/Nestor Macias RGB_0_2041.png,Nestor Macias RGB,0,224,"(30, 31)"
2042,4.653836219511094,patches/Nestor Macias RGB_0_2042.png,Nestor Macias RGB,0,224,"(30, 32)"
2043,4.555370867194465,patches/Nestor Macias RGB_0_2043.png,Nestor Macias RGB,0,224,"(30, 33)"
2044,5.529561473943449,patches/Nestor Macias RGB_0_2044.png,Nestor Macias RGB,0,224,"(30, 34)"
2045,7.124970659383228,patches/Nestor Macias RGB_0_2045.png,Nestor Macias RGB,0,224,"(30, 35)"
2046,8.155723263947603,patches/Nestor Macias RGB_0_2046.png,Nestor Macias RGB,0,224,"(30, 36)"
2047,8.041259575727109,patches/Nestor Macias RGB_0_2047.png,Nestor Macias RGB,0,224,"(30, 37)"
2048,7.384361389912541,patches/Nestor Macias RGB_0_2048.png,Nestor Macias RGB,0,224,"(30, 38)"
2049,7.2129355496950724,patches/Nestor Macias RGB_0_2049.png,Nestor Macias RGB,0,224,"(30, 39)"
2050,7.7592310760619325,patches/Nestor Macias RGB_0_2050.png,Nestor Macias RGB,0,224,"(30, 40)"
2051,8.1738833319335,patches/Nestor Macias RGB_0_2051.png,Nestor Macias RGB,0,224,"(30, 41)"
2052,8.011421430402326,patches/Nestor Macias RGB_0_2052.png,Nestor Macias RGB,0,224,"(30, 42)"
2053,7.937901396927097,patches/Nestor Macias RGB_0_2053.png,Nestor Macias RGB,0,224,"(30, 43)"
2054,8.382419347078779,patches/Nestor Macias RGB_0_2054.png,Nestor Macias RGB,0,224,"(30, 44)"
2055,8.784624326804366,patches/Nestor Macias RGB_0_2055.png,Nestor Macias RGB,0,224,"(30, 45)"
2056,8.217927934282935,patches/Nestor Macias RGB_0_2056.png,Nestor Macias RGB,0,224,"(30, 46)"
2057,6.560450993272149,patches/Nestor Macias RGB_0_2057.png,Nestor Macias RGB,0,224,"(30, 47)"
2058,4.63602135310339,patches/Nestor Macias RGB_0_2058.png,Nestor Macias RGB,0,224,"(30, 48)"
2059,3.041913262954724,patches/Nestor Macias RGB_0_2059.png,Nestor Macias RGB,0,224,"(30, 49)"
2060,1.8806346695490388,patches/Nestor Macias RGB_0_2060.png,Nestor Macias RGB,0,224,"(30, 50)"
2061,1.1320623367710552,patches/Nestor Macias RGB_0_2061.png,Nestor Macias RGB,0,224,"(30, 51)"
2090,4.119832401455186,patches/Nestor Macias RGB_0_2090.png,Nestor Macias RGB,0,224,"(31, 13)"
2091,4.456547640075561,patches/Nestor Macias RGB_0_2091.png,Nestor Macias RGB,0,224,"(31, 14)"
2092,4.864404120066996,patches/Nestor Macias RGB_0_2092.png,Nestor Macias RGB,0,224,"(31, 15)"
2093,5.584769840218832,patches/Nestor Macias RGB_0_2093.png,Nestor Macias RGB,0,224,"(31, 16)"
2094,6.61959997765981,patches/Nestor Macias RGB_0_2094.png,Nestor Macias RGB,0,224,"(31, 17)"
2095,7.6839282865322405,patches/Nestor Macias RGB_0_2095.png,Nestor Macias RGB,0,224,"(31, 18)"
2096,8.494889948607282,patches/Nestor Macias RGB_0_2096.png,Nestor Macias RGB,0,224,"(31, 19)"
2097,8.759613558042567,patches/Nestor Macias RGB_0_2097.png,Nestor Macias RGB,0,224,"(31, 20)"
2098,8.445307737344386,patches/Nestor Macias RGB_0_2098.png,Nestor Macias RGB,0,224,"(31, 21)"
2099,7.984088025421297,patches/Nestor Macias RGB_0_2099.png,Nestor Macias RGB,0,224,"(31, 22)"
2100,7.64419679607212,patches/Nestor Macias RGB_0_2100.png,Nestor Macias RGB,0,224,"(31, 23)"
2101,7.138002723962567,patches/Nestor Macias RGB_0_2101.png,Nestor Macias RGB,0,224,"(31, 24)"
2102,6.2620694723176555,patches/Nestor Macias RGB_0_2102.png,Nestor Macias RGB,0,224,"(31, 25)"
2103,5.442140566316111,patches/Nestor Macias RGB_0_2103.png,Nestor Macias RGB,0,224,"(31, 26)"
2104,5.26596166304697,patches/Nestor Macias RGB_0_2104.png,Nestor Macias RGB,0,224,"(31, 27)"
2105,5.728064926789784,patches/Nestor Macias RGB_0_2105.png,Nestor Macias RGB,0,224,"(31, 28)"
2106,6.128057814491267,patches/Nestor Macias RGB_0_2106.png,Nestor Macias RGB,0,224,"(31, 29)"
2107,5.856485045245308,patches/Nestor Macias RGB_0_2107.png,Nestor Macias RGB,0,224,"(31, 30)"
2108,5.070418026080922,patches/Nestor Macias RGB_0_2108.png,Nestor Macias RGB,0,224,"(31, 31)"
2109,4.385472759911157,patches/Nestor Macias RGB_0_2109.png,Nestor Macias RGB,0,224,"(31, 32)"
2110,4.394512059289883,patches/Nestor Macias RGB_0_2110.png,Nestor Macias RGB,0,224,"(31, 33)"
2111,5.2778461097397695,patches/Nestor Macias RGB_0_2111.png,Nestor Macias RGB,0,224,"(31, 34)"
2112,6.45442059359876,patches/Nestor Macias RGB_0_2112.png,Nestor Macias RGB,0,224,"(31, 35)"
2113,7.118513071405544,patches/Nestor Macias RGB_0_2113.png,Nestor Macias RGB,0,224,"(31, 36)"
2114,7.107159759764856,patches/Nestor Macias RGB_0_2114.png,Nestor Macias RGB,0,224,"(31, 37)"
2115,6.947157899189909,patches/Nestor Macias RGB_0_2115.png,Nestor Macias RGB,0,224,"(31, 38)"
2116,7.219285316457123,patches/Nestor Macias RGB_0_2116.png,Nestor Macias RGB,0,224,"(31, 39)"
2117,7.772011347921989,patches/Nestor Macias RGB_0_2117.png,Nestor Macias RGB,0,224,"(31, 40)"
2118,7.880144593456884,patches/Nestor Macias RGB_0_2118.png,Nestor Macias RGB,0,224,"(31, 41)"
2119,7.527485534584187,patches/Nestor Macias RGB_0_2119.png,Nestor Macias RGB,0,224,"(31, 42)"
2120,7.4440844736655905,patches/Nestor Macias RGB_0_2120.png,Nestor Macias RGB,0,224,"(31, 43)"
2121,7.816457542107438,patches/Nestor Macias RGB_0_2121.png,Nestor Macias RGB,0,224,"(31, 44)"
2122,7.8556855731982225,patches/Nestor Macias RGB_0_2122.png,Nestor Macias RGB,0,224,"(31, 45)"
2123,6.656901537400042,patches/Nestor Macias RGB_0_2123.png,Nestor Macias RGB,0,224,"(31, 46)"
2125,2.5772299471758435,patches/Nestor Macias RGB_0_2125.png,Nestor Macias RGB,0,224,"(31, 48)"
2126,1.4145449410929105,patches/Nestor Macias RGB_0_2126.png,Nestor Macias RGB,0,224,"(31, 49)"
2127,0.880435586885615,patches/Nestor Macias RGB_0_2127.png,Nestor Macias RGB,0,224,"(31, 50)"
2128,0.6672366542129844,patches/Nestor Macias RGB_0_2128.png,Nestor Macias RGB,0,224,"(31, 51)"
2158,3.496895181510161,patches/Nestor Macias RGB_0_2158.png,Nestor Macias RGB,0,224,"(32, 14)"
2159,4.19101358235573,patches/Nestor Macias RGB_0_2159.png,Nestor Macias RGB,0,224,"(32, 15)"
2160,5.182108479461545,patches/Nestor Macias RGB_0_2160.png,Nestor Macias RGB,0,224,"(32, 16)"
2161,6.2655445476103715,patches/Nestor Macias RGB_0_2161.png,Nestor Macias RGB,0,224,"(32, 17)"
2162,7.261187990165556,patches/Nestor Macias RGB_0_2162.png,Nestor Macias RGB,0,224,"(32, 18)"
2163,8.141238722204532,patches/Nestor Macias RGB_0_2163.png,Nestor Macias RGB,0,224,"(32, 19)"
2164,8.640740421735288,patches/Nestor Macias RGB_0_2164.png,Nestor Macias RGB,0,224,"(32, 20)"
2165,8.591653162078492,patches/Nestor Macias RGB_0_2165.png,Nestor Macias RGB,0,224,"(32, 21)"
2166,8.267344173838216,patches/Nestor Macias RGB_0_2166.png,Nestor Macias RGB,0,224,"(32, 22)"
2167,7.788081495078215,patches/Nestor Macias RGB_0_2167.png,Nestor Macias RGB,0,224,"(32, 23)"
2168,6.890750662110995,patches/Nestor Macias RGB_0_2168.png,Nestor Macias RGB,0,224,"(32, 24)"
2169,5.601224027758099,patches/Nestor Macias RGB_0_2169.png,Nestor Macias RGB,0,224,"(32, 25)"
2170,4.677103178515982,patches/Nestor Macias RGB_0_2170.png,Nestor Macias RGB,0,224,"(32, 26)"
2171,4.936759451951263,patches/Nestor Macias RGB_0_2171.png,Nestor Macias RGB,0,224,"(32, 27)"
2172,6.135584813878106,patches/Nestor Macias RGB_0_2172.png,Nestor Macias RGB,0,224,"(32, 28)"
2173,7.040145149900792,patches/Nestor Macias RGB_0_2173.png,Nestor Macias RGB,0,224,"(32, 29)"
2174,6.88326481439781,patches/Nestor Macias RGB_0_2174.png,Nestor Macias RGB,0,224,"(32, 30)"
2175,6.030247639388122,patches/Nestor Macias RGB_0_2175.png,Nestor Macias RGB,0,224,"(32, 31)"
2176,5.1745812837857645,patches/Nestor Macias RGB_0_2176.png,Nestor Macias RGB,0,224,"(32, 32)"
2177,4.815005838518321,patches/Nestor Macias RGB_0_2177.png,Nestor Macias RGB,0,224,"(32, 33)"
2178,5.1476329667692085,patches/Nestor Macias RGB_0_2178.png,Nestor Macias RGB,0,224,"(32, 34)"
2179,5.857202435662518,patches/Nestor Macias RGB_0_2179.png,Nestor Macias RGB,0,224,"(32, 35)"
2180,6.493849246362745,patches/Nestor Macias RGB_0_2180.png,Nestor Macias RGB,0,224,"(32, 36)"
2181,6.974650606120903,patches/Nestor Macias RGB_0_2181.png,Nestor Macias RGB,0,224,"(32, 37)"
2182,7.4282019916132365,patches/Nestor Macias RGB_0_2182.png,Nestor Macias RGB,0,224,"(32, 38)"
2183,7.826903836750703,patches/Nestor Macias RGB_0_2183.png,Nestor Macias RGB,0,224,"(32, 39)"
2184,7.928396285311304,patches/Nestor Macias RGB_0_2184.png,Nestor Macias RGB,0,224,"(32, 40)"
2185,7.624376357646189,patches/Nestor Macias RGB_0_2185.png,Nestor Macias RGB,0,224,"(32, 41)"
2186,7.200738326375727,patches/Nestor Macias RGB_0_2186.png,Nestor Macias RGB,0,224,"(32, 42)"
2187,7.009131024788515,patches/Nestor Macias RGB_0_2187.png,Nestor Macias RGB,0,224,"(32, 43)"
2188,7.016844310260972,patches/Nestor Macias RGB_0_2188.png,Nestor Macias RGB,0,224,"(32, 44)"
2189,6.553988595674355,patches/Nestor Macias RGB_0_2189.png,Nestor Macias RGB,0,224,"(32, 45)"
2190,4.977415468992355,patches/Nestor Macias RGB_0_2190.png,Nestor Macias RGB,0,224,"(32, 46)"
2226,3.631744512661418,patches/Nestor Macias RGB_0_2226.png,Nestor Macias RGB,0,224,"(33, 15)"
2227,4.625023092431267,patches/Nestor Macias RGB_0_2227.png,Nestor Macias RGB,0,224,"(33, 16)"
2228,5.657324785064419,patches/Nestor Macias RGB_0_2228.png,Nestor Macias RGB,0,224,"(33, 17)"
2229,6.7700330445745935,patches/Nestor Macias RGB_0_2229.png,Nestor Macias RGB,0,224,"(33, 18)"
2230,7.852448465343258,patches/Nestor Macias RGB_0_2230.png,Nestor Macias RGB,0,224,"(33, 19)"
2231,8.387976008422743,patches/Nestor Macias RGB_0_2231.png,Nestor Macias RGB,0,224,"(33, 20)"
2232,8.294030873261027,patches/Nestor Macias RGB_0_2232.png,Nestor Macias RGB,0,224,"(33, 21)"
2233,7.970021654855008,patches/Nestor Macias RGB_0_2233.png,Nestor Macias RGB,0,224,"(33, 22)"
2234,7.465559922704106,patches/Nestor Macias RGB_0_2234.png,Nestor Macias RGB,0,224,"(33, 23)"
2235,6.506065039457827,patches/Nestor Macias RGB_0_2235.png,Nestor Macias RGB,0,224,"(33, 24)"
2236,5.214993565412991,patches/Nestor Macias RGB_0_2236.png,Nestor Macias RGB,0,224,"(33, 25)"
2237,4.494651979292812,patches/Nestor Macias RGB_0_2237.png,Nestor Macias RGB,0,224,"(33, 26)"
